filename,timestamp,date,top_level_role,cv_validation_fold
solar_Tue_Jun_27_14__17__27_2017_L_0.0205601508784_I_0.528149019608.jpg,2017-06-27T14:17:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__17__37_2017_L_0.0235663553617_I_0.529501960784.jpg,2017-06-27T14:17:37,2017-06-27,decision_development,
solar_Tue_Jun_27_14__17__47_2017_L_0.0325254138519_I_0.545094117647.jpg,2017-06-27T14:17:47,2017-06-27,decision_development,
solar_Tue_Jun_27_14__17__57_2017_L_0.0200750039363_I_0.547945098039.jpg,2017-06-27T14:17:57,2017-06-27,decision_development,
solar_Tue_Jun_27_14__17__7_2017_L_0.0329847373411_I_0.550105882353.jpg,2017-06-27T14:17:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__13_2017_L_0.0367120371074_I_0.515725490196.jpg,2017-06-27T14:18:13,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__18_2017_L_0.0367120371074_I_0.515725490196.jpg,2017-06-27T14:18:18,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__23_2017_L_0.0183137657206_I_0.516058823529.jpg,2017-06-27T14:18:23,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__28_2017_L_0.0183137657206_I_0.516058823529.jpg,2017-06-27T14:18:28,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__33_2017_L_0.0214547594261_I_0.519835294118.jpg,2017-06-27T14:18:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__38_2017_L_0.0214547594261_I_0.519835294118.jpg,2017-06-27T14:18:38,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__43_2017_L_0.023336401943_I_0.523964705882.jpg,2017-06-27T14:18:43,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__48_2017_L_0.023336401943_I_0.523964705882.jpg,2017-06-27T14:18:48,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__53_2017_L_0.0354516325348_I_0.534835294118.jpg,2017-06-27T14:18:53,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__58_2017_L_0.0354516325348_I_0.534835294118.jpg,2017-06-27T14:18:58,2017-06-27,decision_development,
solar_Tue_Jun_27_14__18__8_2017_L_0.0145554329346_I_0.52591372549.jpg,2017-06-27T14:18:08,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__13_2017_L_0.0197212269642_I_0.5188.jpg,2017-06-27T14:19:13,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__18_2017_L_0.0197212269642_I_0.5188.jpg,2017-06-27T14:19:18,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__23_2017_L_0.0251507753618_I_0.515635294118.jpg,2017-06-27T14:19:23,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__28_2017_L_0.0251507753618_I_0.515635294118.jpg,2017-06-27T14:19:28,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__33_2017_L_0.0199945960551_I_0.507980392157.jpg,2017-06-27T14:19:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__39_2017_L_0.0199945960551_I_0.507980392157.jpg,2017-06-27T14:19:39,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__3_2017_L_0.0227940127226_I_0.522152941176.jpg,2017-06-27T14:19:03,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__44_2017_L_0.0218336181536_I_0.502552941176.jpg,2017-06-27T14:19:44,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__49_2017_L_0.0218336181536_I_0.502552941176.jpg,2017-06-27T14:19:49,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__54_2017_L_0.0220370443505_I_0.496490196078.jpg,2017-06-27T14:19:54,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__59_2017_L_0.0220370443505_I_0.496490196078.jpg,2017-06-27T14:19:59,2017-06-27,decision_development,
solar_Tue_Jun_27_14__19__8_2017_L_0.0227940127226_I_0.522152941176.jpg,2017-06-27T14:19:08,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__17_2017_L_0.008338849982_I_0.337658823529.jpg,2017-06-27T14:01:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__27_2017_L_0.0306919332019_I_0.352011764706.jpg,2017-06-27T14:01:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__37_2017_L_0.0265422929046_I_0.35902745098.jpg,2017-06-27T14:01:37,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__47_2017_L_0.0314494516257_I_0.364356862745.jpg,2017-06-27T14:01:47,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__57_2017_L_0.0312740620418_I_0.371792156863.jpg,2017-06-27T14:01:57,2017-06-27,decision_development,
solar_Tue_Jun_27_14__1__7_2017_L_0.0296246540123_I_0.338615686275.jpg,2017-06-27T14:01:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__14_2017_L_0.0222896375539_I_0.491215686275.jpg,2017-06-27T14:20:14,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__19_2017_L_0.0222896375539_I_0.491215686275.jpg,2017-06-27T14:20:19,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__24_2017_L_0.0134900090641_I_0.480239215686.jpg,2017-06-27T14:20:24,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__29_2017_L_0.0134900090641_I_0.480239215686.jpg,2017-06-27T14:20:29,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__34_2017_L_0.0157127542122_I_0.49017254902.jpg,2017-06-27T14:20:34,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__39_2017_L_0.0157127542122_I_0.49017254902.jpg,2017-06-27T14:20:39,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__44_2017_L_0.0213777674426_I_0.489054901961.jpg,2017-06-27T14:20:44,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__49_2017_L_0.0213777674426_I_0.489054901961.jpg,2017-06-27T14:20:49,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__4_2017_L_0.0138490430335_I_0.490725490196.jpg,2017-06-27T14:20:04,2017-06-27,decision_development,
solar_Tue_Jun_27_14__20__9_2017_L_0.0138490430335_I_0.490725490196.jpg,2017-06-27T14:20:09,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__0_2017_L_0.0195211285627_I_0.490368627451.jpg,2017-06-27T14:21:00,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__10_2017_L_0.0261671221743_I_0.492160784314.jpg,2017-06-27T14:21:10,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__20_2017_L_0.0281815934482_I_0.491768627451.jpg,2017-06-27T14:21:20,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__30_2017_L_0.0239345522077_I_0.489898039216.jpg,2017-06-27T14:21:30,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__40_2017_L_0.0209430417006_I_0.48628627451.jpg,2017-06-27T14:21:40,2017-06-27,decision_development,
solar_Tue_Jun_27_14__21__50_2017_L_0.0230950009958_I_0.492254901961.jpg,2017-06-27T14:21:50,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__0_2017_L_0.0264621527833_I_0.49497254902.jpg,2017-06-27T14:22:00,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__10_2017_L_0.015000680757_I_0.489650980392.jpg,2017-06-27T14:22:10,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__20_2017_L_0.026697147242_I_0.490615686275.jpg,2017-06-27T14:22:20,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__26_2017_L_0.0218210386237_I_0.489184313725.jpg,2017-06-27T14:22:26,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__31_2017_L_0.0218210386237_I_0.489184313725.jpg,2017-06-27T14:22:31,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__36_2017_L_0.0264248495375_I_0.485431372549.jpg,2017-06-27T14:22:36,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__41_2017_L_0.0264248495375_I_0.485431372549.jpg,2017-06-27T14:22:41,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__46_2017_L_0.0250384988308_I_0.481298039216.jpg,2017-06-27T14:22:46,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__51_2017_L_0.0250384988308_I_0.481298039216.jpg,2017-06-27T14:22:51,2017-06-27,decision_development,
solar_Tue_Jun_27_14__22__56_2017_L_0.0210148431673_I_0.478466666667.jpg,2017-06-27T14:22:56,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__11_2017_L_0.0195435694951_I_0.473752941176.jpg,2017-06-27T14:23:11,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__16_2017_L_0.0331005311824_I_0.4784.jpg,2017-06-27T14:23:16,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__1_2017_L_0.0210148431673_I_0.478466666667.jpg,2017-06-27T14:23:01,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__21_2017_L_0.0331005311824_I_0.4784.jpg,2017-06-27T14:23:21,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__26_2017_L_0.0329373870817_I_0.479698039216.jpg,2017-06-27T14:23:26,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__31_2017_L_0.0329373870817_I_0.479698039216.jpg,2017-06-27T14:23:31,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__36_2017_L_0.0214362886328_I_0.479121568627.jpg,2017-06-27T14:23:36,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__41_2017_L_0.0214362886328_I_0.479121568627.jpg,2017-06-27T14:23:41,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__46_2017_L_0.0192568595368_I_0.476937254902.jpg,2017-06-27T14:23:46,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__51_2017_L_0.0192568595368_I_0.476937254902.jpg,2017-06-27T14:23:51,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__56_2017_L_0.0213079348267_I_0.473909803922.jpg,2017-06-27T14:23:56,2017-06-27,decision_development,
solar_Tue_Jun_27_14__23__6_2017_L_0.0195435694951_I_0.473752941176.jpg,2017-06-27T14:23:06,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__17_2017_L_0.015205041495_I_0.467337254902.jpg,2017-06-27T14:24:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__1_2017_L_0.0213079348267_I_0.473909803922.jpg,2017-06-27T14:24:01,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__27_2017_L_0.0223048642774_I_0.461870588235.jpg,2017-06-27T14:24:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__37_2017_L_0.0297146774055_I_0.45768627451.jpg,2017-06-27T14:24:37,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__47_2017_L_0.0255172473671_I_0.451674509804.jpg,2017-06-27T14:24:47,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__57_2017_L_0.0231395338583_I_0.444701960784.jpg,2017-06-27T14:24:57,2017-06-27,decision_development,
solar_Tue_Jun_27_14__24__7_2017_L_0.0223050791283_I_0.473294117647.jpg,2017-06-27T14:24:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__17_2017_L_0.0396368019568_I_0.44571372549.jpg,2017-06-27T14:25:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__28_2017_L_0.0276298209673_I_0.440274509804.jpg,2017-06-27T14:25:28,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__33_2017_L_0.0397209998397_I_0.44022745098.jpg,2017-06-27T14:25:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__38_2017_L_0.0397209998397_I_0.44022745098.jpg,2017-06-27T14:25:38,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__43_2017_L_0.0350833606914_I_0.44197254902.jpg,2017-06-27T14:25:43,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__48_2017_L_0.0350833606914_I_0.44197254902.jpg,2017-06-27T14:25:48,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__53_2017_L_0.0362884171296_I_0.439831372549.jpg,2017-06-27T14:25:53,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__58_2017_L_0.0362884171296_I_0.439831372549.jpg,2017-06-27T14:25:58,2017-06-27,decision_development,
solar_Tue_Jun_27_14__25__7_2017_L_0.0238842106193_I_0.443807843137.jpg,2017-06-27T14:25:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__13_2017_L_0.0344787668854_I_0.440396078431.jpg,2017-06-27T14:26:13,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__18_2017_L_0.0344787668854_I_0.440396078431.jpg,2017-06-27T14:26:18,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__23_2017_L_0.00796672878015_I_0.435635294118.jpg,2017-06-27T14:26:23,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__28_2017_L_0.00796672878015_I_0.435635294118.jpg,2017-06-27T14:26:28,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__33_2017_L_0.0216903582454_I_0.436988235294.jpg,2017-06-27T14:26:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__38_2017_L_0.0216903582454_I_0.436988235294.jpg,2017-06-27T14:26:38,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__3_2017_L_0.0353026064958_I_0.44022745098.jpg,2017-06-27T14:26:03,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__43_2017_L_0.0124566153623_I_0.431615686275.jpg,2017-06-27T14:26:43,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__48_2017_L_0.0124566153623_I_0.431615686275.jpg,2017-06-27T14:26:48,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__53_2017_L_0.0278912116541_I_0.435023529412.jpg,2017-06-27T14:26:53,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__58_2017_L_0.0278912116541_I_0.435023529412.jpg,2017-06-27T14:26:58,2017-06-27,decision_development,
solar_Tue_Jun_27_14__26__8_2017_L_0.0353026064958_I_0.44022745098.jpg,2017-06-27T14:26:08,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__14_2017_L_0.0303545893895_I_0.433309803922.jpg,2017-06-27T14:27:14,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__19_2017_L_0.0303545893895_I_0.433309803922.jpg,2017-06-27T14:27:19,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__24_2017_L_0.0210700023705_I_0.430125490196.jpg,2017-06-27T14:27:24,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__29_2017_L_0.0210700023705_I_0.430125490196.jpg,2017-06-27T14:27:29,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__34_2017_L_0.0241254303221_I_0.429454901961.jpg,2017-06-27T14:27:34,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__39_2017_L_0.0241254303221_I_0.429454901961.jpg,2017-06-27T14:27:39,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__44_2017_L_0.0380838653378_I_0.426921568627.jpg,2017-06-27T14:27:44,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__49_2017_L_0.0380838653378_I_0.426921568627.jpg,2017-06-27T14:27:49,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__4_2017_L_0.0328431461325_I_0.433074509804.jpg,2017-06-27T14:27:04,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__54_2017_L_0.0273357066376_I_0.42851372549.jpg,2017-06-27T14:27:54,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__59_2017_L_0.0273357066376_I_0.42851372549.jpg,2017-06-27T14:27:59,2017-06-27,decision_development,
solar_Tue_Jun_27_14__27__9_2017_L_0.0328431461325_I_0.433074509804.jpg,2017-06-27T14:27:09,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__14_2017_L_0.0093205607131_I_0.424109803922.jpg,2017-06-27T14:28:14,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__19_2017_L_0.0093205607131_I_0.424109803922.jpg,2017-06-27T14:28:19,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__24_2017_L_0.0221660826339_I_0.433094117647.jpg,2017-06-27T14:28:24,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__30_2017_L_0.0221660826339_I_0.433094117647.jpg,2017-06-27T14:28:30,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__40_2017_L_0.0298862118128_I_0.437345098039.jpg,2017-06-27T14:28:40,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__4_2017_L_0.00677441476841_I_0.423160784314.jpg,2017-06-27T14:28:04,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__50_2017_L_0.0355404859366_I_0.446439215686.jpg,2017-06-27T14:28:50,2017-06-27,decision_development,
solar_Tue_Jun_27_14__28__9_2017_L_0.00677441476841_I_0.423160784314.jpg,2017-06-27T14:28:09,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__0_2017_L_0.0284173297966_I_0.443529411765.jpg,2017-06-27T14:29:00,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__10_2017_L_0.0320669191807_I_0.442090196078.jpg,2017-06-27T14:29:10,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__20_2017_L_0.0185958897995_I_0.439270588235.jpg,2017-06-27T14:29:20,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__30_2017_L_0.034048207827_I_0.445619607843.jpg,2017-06-27T14:29:30,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__40_2017_L_0.0236784140969_I_0.441537254902.jpg,2017-06-27T14:29:40,2017-06-27,decision_development,
solar_Tue_Jun_27_14__29__50_2017_L_0.0246857062366_I_0.445443137255.jpg,2017-06-27T14:29:50,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__17_2017_L_0.0329203855059_I_0.396321568627.jpg,2017-06-27T14:02:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__27_2017_L_0.0453421831205_I_0.402949019608.jpg,2017-06-27T14:02:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__37_2017_L_0.0265510626013_I_0.421090196078.jpg,2017-06-27T14:02:37,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__47_2017_L_0.0248436153875_I_0.418776470588.jpg,2017-06-27T14:02:47,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__53_2017_L_0.0206319720129_I_0.415878431373.jpg,2017-06-27T14:02:53,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__58_2017_L_0.0206319720129_I_0.415878431373.jpg,2017-06-27T14:02:58,2017-06-27,decision_development,
solar_Tue_Jun_27_14__2__7_2017_L_0.0264754890868_I_0.381262745098.jpg,2017-06-27T14:02:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__0_2017_L_0.0181106733998_I_0.444976470588.jpg,2017-06-27T14:30:00,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__10_2017_L_0.0347101700798_I_0.463219607843.jpg,2017-06-27T14:30:10,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__21_2017_L_0.0399507500891_I_0.484125490196.jpg,2017-06-27T14:30:21,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__26_2017_L_0.0260756514799_I_0.476592156863.jpg,2017-06-27T14:30:26,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__31_2017_L_0.0260756514799_I_0.476592156863.jpg,2017-06-27T14:30:31,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__36_2017_L_0.0308561125381_I_0.461090196078.jpg,2017-06-27T14:30:36,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__41_2017_L_0.0308561125381_I_0.461090196078.jpg,2017-06-27T14:30:41,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__46_2017_L_0.0164136378542_I_0.442482352941.jpg,2017-06-27T14:30:46,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__51_2017_L_0.0164136378542_I_0.442482352941.jpg,2017-06-27T14:30:51,2017-06-27,decision_development,
solar_Tue_Jun_27_14__30__56_2017_L_0.0231832689856_I_0.43371372549.jpg,2017-06-27T14:30:56,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__11_2017_L_0.0230652083622_I_0.424882352941.jpg,2017-06-27T14:31:11,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__16_2017_L_0.0178538131643_I_0.42062745098.jpg,2017-06-27T14:31:16,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__1_2017_L_0.0231832689856_I_0.43371372549.jpg,2017-06-27T14:31:01,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__21_2017_L_0.0178538131643_I_0.42062745098.jpg,2017-06-27T14:31:21,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__26_2017_L_0.0205003539361_I_0.421035294118.jpg,2017-06-27T14:31:26,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__31_2017_L_0.0205003539361_I_0.421035294118.jpg,2017-06-27T14:31:31,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__36_2017_L_0.0264653576078_I_0.427788235294.jpg,2017-06-27T14:31:36,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__41_2017_L_0.0264653576078_I_0.427788235294.jpg,2017-06-27T14:31:41,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__46_2017_L_0.016934429292_I_0.419843137255.jpg,2017-06-27T14:31:46,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__51_2017_L_0.016934429292_I_0.419843137255.jpg,2017-06-27T14:31:51,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__57_2017_L_0.0222608101569_I_0.413282352941.jpg,2017-06-27T14:31:57,2017-06-27,decision_development,
solar_Tue_Jun_27_14__31__6_2017_L_0.0230652083622_I_0.424882352941.jpg,2017-06-27T14:31:06,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__17_2017_L_0.0223187640043_I_0.400788235294.jpg,2017-06-27T14:32:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__27_2017_L_0.0167135347834_I_0.394654901961.jpg,2017-06-27T14:32:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__37_2017_L_0.0197346070065_I_0.392462745098.jpg,2017-06-27T14:32:37,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__47_2017_L_0.0349977976214_I_0.391733333333.jpg,2017-06-27T14:32:47,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__57_2017_L_0.0180434628006_I_0.385996078431.jpg,2017-06-27T14:32:57,2017-06-27,decision_development,
solar_Tue_Jun_27_14__32__7_2017_L_0.0244312256171_I_0.406101960784.jpg,2017-06-27T14:32:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__17_2017_L_0.0176598844719_I_0.379501960784.jpg,2017-06-27T14:33:17,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__27_2017_L_0.0245339494827_I_0.373392156863.jpg,2017-06-27T14:33:27,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__33_2017_L_0.0224461125556_I_0.374054901961.jpg,2017-06-27T14:33:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__38_2017_L_0.0224461125556_I_0.374054901961.jpg,2017-06-27T14:33:38,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__43_2017_L_0.0201961304002_I_0.369901960784.jpg,2017-06-27T14:33:43,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__48_2017_L_0.0201961304002_I_0.369901960784.jpg,2017-06-27T14:33:48,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__53_2017_L_0.0218868487198_I_0.368203921569.jpg,2017-06-27T14:33:53,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__58_2017_L_0.0218868487198_I_0.368203921569.jpg,2017-06-27T14:33:58,2017-06-27,decision_development,
solar_Tue_Jun_27_14__33__7_2017_L_0.0275527568041_I_0.384858823529.jpg,2017-06-27T14:33:07,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__13_2017_L_0.0325968513579_I_0.377878431373.jpg,2017-06-27T14:34:13,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__18_2017_L_0.0325968513579_I_0.377878431373.jpg,2017-06-27T14:34:18,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__23_2017_L_0.00927196688892_I_0.362890196078.jpg,2017-06-27T14:34:23,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__28_2017_L_0.00927196688892_I_0.362890196078.jpg,2017-06-27T14:34:28,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__33_2017_L_0.0318979440395_I_0.359356862745.jpg,2017-06-27T14:34:33,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__38_2017_L_0.0318979440395_I_0.359356862745.jpg,2017-06-27T14:34:38,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__3_2017_L_0.0285547600106_I_0.369705882353.jpg,2017-06-27T14:34:03,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__43_2017_L_0.0260649636085_I_0.355070588235.jpg,2017-06-27T14:34:43,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__48_2017_L_0.0260649636085_I_0.355070588235.jpg,2017-06-27T14:34:48,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__54_2017_L_0.0271307851587_I_0.35037254902.jpg,2017-06-27T14:34:54,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__59_2017_L_0.0271307851587_I_0.35037254902.jpg,2017-06-27T14:34:59,2017-06-27,decision_development,
solar_Tue_Jun_27_14__34__8_2017_L_0.0285547600106_I_0.369705882353.jpg,2017-06-27T14:34:08,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__14_2017_L_0.0233652752598_I_0.348262745098.jpg,2017-06-27T14:35:14,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__19_2017_L_0.0233652752598_I_0.348262745098.jpg,2017-06-27T14:35:19,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__24_2017_L_0.0165606692653_I_0.344070588235.jpg,2017-06-27T14:35:24,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__29_2017_L_0.0165606692653_I_0.344070588235.jpg,2017-06-27T14:35:29,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__34_2017_L_0.029266019594_I_0.345043137255.jpg,2017-06-27T14:35:34,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__39_2017_L_0.029266019594_I_0.345043137255.jpg,2017-06-27T14:35:39,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__44_2017_L_0.0254046582822_I_0.343305882353.jpg,2017-06-27T14:35:44,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__49_2017_L_0.0254046582822_I_0.343305882353.jpg,2017-06-27T14:35:49,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__4_2017_L_0.0246820737881_I_0.349384313725.jpg,2017-06-27T14:35:04,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__54_2017_L_0.0265908778993_I_0.34288627451.jpg,2017-06-27T14:35:54,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__59_2017_L_0.0265908778993_I_0.34288627451.jpg,2017-06-27T14:35:59,2017-06-27,decision_development,
solar_Tue_Jun_27_14__35__9_2017_L_0.0246820737881_I_0.349384313725.jpg,2017-06-27T14:35:09,2017-06-27,decision_development,
solar_Tue_Jun_27_14__36__14_2017_L_0.0250628292078_I_0.341729411765.jpg,2017-06-27T14:36:14,2017-06-27,decision_development,
solar_Tue_Jun_27_14__36__19_2017_L_0.0250628292078_I_0.341729411765.jpg,2017-06-27T14:36:19,2017-06-27,decision_development,
solar_Tue_Jun_27_14__36__24_2017_L_0.0189683358648_I_0.338231372549.jpg,2017-06-27T14:36:24,2017-06-27,decision_development,
